337,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","49826","2017",,"SALLE DE SOINS 2","CODEP-LIL-2021-053265","11/11/2021","D590238","70","7","0,10","CCD","true"
337,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","50136","2018",,"SALLE DE SOINS 3","CODEP-LIL-2021-053265","11/11/2021","D590238","70","7","0,12","CCD","true"
337,"yes","retro alvéolaire","TROPHY","KODAK 2200","YLYC 383","2010",,"SALLE DE SOINS 4","CODEP-LIL-2021-053265","11/11/2021","D590238","70","7","0,20","CCD","true"
338,"yes","retro alvéolaire","TROPHY","KODAK 2200","XIYC 265","2009",,"SALLE DE SOINS 1","CODEP-LIL-2020-037367","18/07/2020","D590464","70","7","0.024","CCD","true"
338,"yes","retro alvéolaire","TROPHY","Irix 708","94713","1988",,"SALLE DE SOINS 2","CODEP-LIL-2020-037367","18/07/2020","D590464","70","8","0.12","CCD","true"
339,"yes","retro alvéolaire","TROPHY","KODAK 2000","WGYA 279","2008","2008","SALLE DE SOINS 1","CODEP-LIL-2020-052797 ","01/11/2020","D590564 ","70","4","0,14","ERLM","true"
339,"yes","retro alvéolaire","TROPHY","Elitys TR1","LCAB 035","1997","1997","SALLE DE SOINS 2","CODEP-LIL-2020-052797 ","01/11/2020","D590564 ","70","7","0,086","ERLM","true"
341,"yes","retro alvéolaire","DÜRR DENTAL","Vista Intra DC","K204401557","2018","2018","SALLE DE SOINS 1","CODEP-LIL-2021-026362","02/06/2021","D590197","60","7","0,12","CCD","true"
341,"yes","retro alvéolaire","DÜRR DENTAL","Vista Intra DC",,"2021",2021,"SALLE DE SOINS 2","CODEP-LIL-2021-026362","02/06/2021","D590197","60","7","0,12","CCD","false"
342,"yes","retro alvéolaire","CARESTREAM","CS 2200","CLY 0338","2014",,"SALLE DE SOINS","CODEP-LIL-2021-052260","05/11/2021","D590728","70","7","0.107","CCD","true"
344,"yes","retro alvéolaire","CARESTREAM","CS 2200","EKYO 112","2016",,"SALLE DE SOINS 1","CODEP-LIL-2019-024155","28/05/2019","D590296","70","7","0.085","CCD","true"
344,"yes","retro alvéolaire","MY RAY","RX DC EXTEND","706 J 1279","2017",,"SALLE DE SOINS 2",,,,"70","8","0.16","CCD","true"
348,"yes","retro alvéolaire","SATELEC","X Mind","25061","2001","2001","SALLE DE SOINS 1","CODEP-LIL-2020-017958","01/03/2020","D620225","70","8","0,16","CCD","true"
348,"yes","retro alvéolaire","SATELEC","X Mind AC","302581","2002","2002","SALLE DE SOINS 2","CODEP-LIL-2020-017958","01/03/2020","D620225","70","8","0,16","CCD","true"
348,"yes","retro alvéolaire","SATELEC","X Mind DC","D 03274","2006","2006","SALLE DE SOINS 3","CODEP-LIL-2020-017958","01/03/2020","D620225","70","8","0,16","CCD","true"
349,"yes","retro alvéolaire","SATELEC","X Mind","9882",1997," ","SALLE DE SOINS 1"," CODEP-LIL-2021-055058","23/11/2021","D620373","70","8","0,16","CCD","false"
349,"yes","retro alvéolaire","SATELEC","X Mind","302583H","2002",,"SALLE DE SOINS 2"," CODEP-LIL-2021-055058","23/11/2021","D620373","70","8","0,063","CCD","false"
349,"yes","retro alvéolaire","SATELEC","X Mind",,,,"SALLE DE SOINS 3"," CODEP-LIL-2021-055058","23/11/2021","D620373","70","8","0.063","CCD","false"
349,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","65809",2019,,"SALLE DE SOINS 4"," CODEP-LIL-2021-055058","23/11/2021","D620373","70","7","0.05","CCD","false"
351,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","322070","1993","1993","SALLE DE SOINS","Dec-2009-59-302-0634-01","17/12/2009",,"70","8","0.1","ERLM","true"
353,"yes","retro alvéolaire","OWANDY","RX","11173081","2011",,"SALLE DE SOINS 1","CODEP-LIL-2020-009195","01/02/2020","D620212","65","7","0,11","CCD","true"
355,"yes","retro alvéolaire","KODAK","IRIX 70","XANJ0386","1999","1999","SALLE DE SOINS","DEC-2005-62-447-0080-01",2005-12-01,,"70","8","0,24","Argentique","true"
356,"yes","retro alvéolaire","SATELEC","X Mind DC","D28573","2014","2014","SALLE DE SOINS 1","CODEP-LIL-2020-052159","27/10/2020","D620312","70","8","0.08","CCD","true"
356,"yes","retro alvéolaire","SATELEC","X Mind DC","D33445","2016","2016","SALLE DE SOINS 2","CODEP-LIL-2020-052159","27/10/2020","D620312","70","8","0.08","CCD","true"
357,"yes","retro alvéolaire","SATELEC","X Mind","030080","2006",,"SALLE DE SOINS","CODEP-LIL-2020-058193 ","29/11/2020","D590602 ","70","8","0,63","Argentique","true"
358,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","6D7070002203","2017","2017","SALLE DE SOINS 1","CODEP-LIL-2021-044559","24/09/2021","D620165","60","7","0,17","ERLM","true"
358,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","7F9070005168","2020","2021","SALLE DE SOINS 2","CODEP-LIL-2021-044559","24/09/2021","D620165","60","7","0,11","ERLM","false"
358,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","38767","2016","2016","SALLE DE SOINS 3","CODEP-LIL-2021-044559","24/09/2021","D620165","70","7","0,05","ERLM","true"
358,"yes","retro alvéolaire","TROPHY","KODAK 2200","WDYA 544","2008","2008","SALLE DE SOINS 4","CODEP-LIL-2021-044559","24/09/2021","D620165","60","7","0,16","ERLM","true"
360,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","G 8629","1990",,"SALLE DE SOINS 1","CODEP-LIL-2019-017280","08/04/2019","D5903285","70","8","0,10","CCD","true"
360,"yes","retro alvéolaire","MY RAY","XT","706J3323",2018,,"SALLE DE SOINS 2",,,,"70","8","0,140","CCD","false"
361,"yes","retro alvéolaire","MY RAY","RXDC MRXU274WS","706j1807","2018","2018","SALLE DE SOINS","CODEP-LIL-2018-042156","19/08/2018","D590174","70","8","0,1","CCD","false"
362,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","27231","2014",2014,"SALLE DE SOINS 1","Dec-2014-59-319-0253-01",,,"70","7","0,05","ERLM","true"
362,"yes","retro alvéolaire","KODAK","KODAK 2200","XKYC256","2009","2010","SALLE DE SOINS 2","Dec-2014-59-319-0253-01",,,"70","7","0,15","ERLM","true"
364,"yes","retro alvéolaire","TROPHY","Irix 70","RJXA 0772","2003","2003","SALLE DE SOINS 1","CODEP-LIL-2018-013332","13/03/2018","D620066","70","8","0,10","ERLM","true"
364,"yes","retro alvéolaire","PHILIPS","Oralix 65 S","8702375","1987","1987","SALLE DE SOINS 2","CODEP-LIL-2018-013332","13/03/2018","D620066","65","7,5","0,36","CCD","true"
365,"yes","retro alvéolaire","TROPHY","CS 2200","XJYCQ38","2009","2010","SALLE DE SOINS","DEC-2010-59-322-0365-01","25/01/2011",,"70","7","0,338","CCD","true"
366,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","G 347129","1993",,," "," ",,"70","8","0.06","Argentique","true"
367,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","2228","2009","2009","SALLE DE SOINS","CODEP-LIL-2021-051390","01/11/2021","D590726","70","7","0,03","ERLM","true"
367,"yes","retro alvéolaire","TROPHY","CS 2200","DIYO 364","2015","2015","SALLE DE SOINS","CODEP-LIL-2021-051390","01/11/2021","D590726","70","7","0,107","ERLM","false"
368,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH15033","2000",,"SALLE DE SOINS 1",,,,"63","8","0,006","CCD","true"
368,"yes","retro alvéolaire","KODAK","KODAK 2200","WAYA 589","2008",,"SALLE DE SOINS 2",,,,"70","4","0,027","CCD","true"
369,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 005803","2013","2013","SALLE DE SOINS 1","CODEP-LIL-2021-010499 ","25/02/2021","590658 ","60","7","0,08","ERLM","true"
370,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","65898","2019","2021","SALLE DE SOINS 1","CODEP-LIL-2021-015228","25/03/2021","D590681","70","7","0,08","CCD","true"
370,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","65902","2019","2021","SALLE DE SOINS 2","CODEP-LIL-2021-015228","25/03/2021","D590681","70","7","0,08","CCD","true"
370,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 006269","2013","2013","SALLE DE SOINS 3","CODEP-LIL-2021-015228","25/03/2021","D590681","70","6","0,10","CCD","true"
371,"yes","retro alvéolaire","TROPHY","CS 2200","IKXV 277","2020","2021","SALLE DE SOINS","CODEP-LIL-2021-009048","17/02/2021","D590507 ","70","7","0,10","ERLM","true"
372,"yes","retro alvéolaire","SATELEC","X Mind","XD 54048C","2020","2020","SALLE DE SOINS 1","CODEP-LIL-2020-052473","28/10/2020","D590563","70","8","0,10","CCD","true"
372,"yes","retro alvéolaire","TROPHY","Elitys TR1","RLXB 250","2003","2003","SALLE DE SOINS 2","CODEP-LIL-2020-052473","28/10/2020","D590563","70","7","0,063","CCD","true"
373,"yes","retro alvéolaire","SIRONA","Heliodent DS","41152","2006","2006","SALLE DE SOINS 1","CODEP-LIL-2019-052237","12/12/2019","D620206","60","7","0,06","CCD","true"
373,"yes","retro alvéolaire","SIRONA","Heliodent DS","42630","2007","2007","SALLE DE SOINS 2","CODEP-LIL-2019-052237","12/12/2019","D620206","60","7","0,06","CCD","true"
374,"yes","retro alvéolaire","OWANDY","RX DC"," XD54941C","2021","2021","SALLE DE SOINS","CODEP-LIL-2021-011823 ","04/03/2021","D590323","70","8","0,10","CCD","true"
376,"yes","retro alvéolaire","TROPHY","CS 2200","GGYO 116","2014","2014","SALLE DE SOINS","CODEP-LIL-2020-054052","07/11/2020","D590569","70","7","0,125","CCD","true"
378,"yes","retro alvéolaire","TROPHY","CS 2200","CKYO 215","2014","2014","SALLE DE SOINS","CODEP-LIL-2021-","03/11/2021","D590","70 ","7","0,1","CCD","true"
380,"yes","retro alvéolaire","CARESTREAM","CS 2200","GDXK019","2018","2018","SALLE DE SOINS 1","CODEP-LIL-2020-060489","11/12/2020","D590161","70","4","0.27","ERLM","false"
380,"yes","retro alvéolaire","TROPHY","CS 2200","CJYO067","2014","2014","SALLE DE SOINS 2","CODEP-LIL-2020-060489","11/12/2020","D590161","70","4","0.145","ERLM","true"
380,"yes","retro alvéolaire","MY RAY","EXTEND","706J9369","2020","2020","SALLE DE SOINS 3","CODEP-LIL-2020-060489","11/12/2020","D590161","70","8","0.28","ERLM","false"
381,"yes","retro alvéolaire","TROPHY","Irix 708","G 530008","1995",,"SALLE DE SOINS 1","CODEP-LIL-2021-015499","27/03/2021","D590476","70","7","0.08","CCD","true"
381,"yes","retro alvéolaire"," MYRAY","RX DC","706 J 8691",2020,,"SALLE DE SOINS 2","CODEP-LIL-2021-015499","27/03/2021","D590476","70","8","0.125","CCD","true"
382,"yes","retro alvéolaire","TROPHY","CS 2200","EIYO 575","2016","2016","SALLE DE SOINS 1","CODEP-LIL-2020-048716 ","06/10/2020","D590027","70","7","0,107","CCD","true"
382,"yes","retro alvéolaire","VATECH","EZ Ray","6B4PP000032","2017","2020","SALLE DE SOINS 2","CODEP-LIL-2020-048716 ","06/10/2020","D590027","65","3","0,18","ERLM","true"
382,"yes","retro alvéolaire","VATECH","D0801B","056-3099","2018","2018","SALLE DE SOINS 3","CODEP-LIL-2020-048716 ","06/10/2020","D590027","60","7","0,13","CCD","true"
383,"yes","retro alvéolaire","SATELEC","X Mind","XUO7118C","2019","2019","SALLE DE SOINS 1","CODEP-LIL-2019-038446","07/09/2019","D590324","70","6","0,10","ERLM","true"
383,"yes","retro alvéolaire","SATELEC","X Mind","XUO7119C","2019","2019","SALLE DE SOINS 2","CODEP-LIL-2019-038446","07/09/2019","D590324","70","6","0,10","CCD","true"
384,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH 13578","2000","2000","SALLE DE SOINS","CODEP-LIL-2018-012388","07/03/2018","D590113","70","8","0,10","CCD","true"
385,"yes","retro alvéolaire","CARESTREAM","CS 2200","JGXV 096","2021","2021","SALLE DE SOINS","CODEP-LIL-2021-046339","01/09/2020","D590495","70","7","0,105","CCD","true"
387,"yes","retro alvéolaire","CARESTREAM","CS 2200","GHXV 085","2018","2018","SALLE DE SOINS","CODEP-LIL-2018-050909","23/10/2018","D590199","70","7","0,054","CCD","true"
389,"yes","retro alvéolaire","TROPHY","KODAK 2200","WFYA 095","2008","2008","SALLE DE SOINS","CODEP-LIL-2020-040193","06/08/2020","D590491","70","7","0,275","ERLM","true"
390,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","27914","2014",,"SALLE DE SOINS 1","CODEP-LIL-2020-038487","27/07/2020","D590472","70","7","0.05","CCD","true"
391,"yes","retro alvéolaire","TROPHY","Irix 70","QGXA 879PC","2002",,"SALLE DE SOINS 1","CODEP-LIL-2018-036717","14/07/2018","D590166","70","8","0.30","CCD","true"
391,"yes","retro alvéolaire","CARESTREAM","CS 2200","FIYX 070","2017",,"SALLE DE SOINS 2",,,,"70","7","0.270","CCD","true"
393,"yes","retro alvéolaire","DÜRR DENTAL","VITASCAN","6D7070002485","2019",,"SALLE DE SOINS 1","CODEP-LIL-2020-054338","10/11/2020","D590245","60","7","0.130","CCD","true"
393,"yes","retro alvéolaire","KODAK","CS 2200","EBYO 091","2016",,"SALLE DE SOINS 2","CODEP-LIL-2020-054338","10/11/2020","D590245","70","7","0.178","CCD","true"
393,"yes","retro alvéolaire","CARESTREAM","CS 2200","IGXV 205","2020",,"SALLE DE SOINS 3"," "," ",,"70","7","0.06","CCD","false"
394,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","G20837","1993","1993","SALLE DE SOINS","CODEP-LIL-2020-033757","25/06/2020","D590425","70","8","0,10","ERLM","true"
397,"yes","retro alvéolaire","TROPHY","KODAK 2200","ULYA 270","2006","2006","SALLE DE SOINS","CODEP-LIL-2020-040919","12/08/2020","D620286","70","4","0,112","CCD","true"
399,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","6404078","1994","1994","SALLE DE SOINS 1","CODEP-LIL-2020-036644","13/07/2020","D620251","70","8","0,08","CCD","true"
399,"yes","retro alvéolaire","CARESTREAM","CS 2200","GJXV 407","2018","2018","SALLE DE SOINS 2","CODEP-LIL-2020-036644","13/07/2020","D620251","70","7","0.180","CCD","false"
399,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH 10046","1999","1999","SALLE DE SOINS 3","CODEP-LIL-2020-036644","13/07/2020","D620251","63","8","0,10","CCD","true"
401,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH 290201","2002",,"SALLE DE SOINS 1","CODEP-LIL-2021-015514","27/03/2021","D590683","63","8","0.20","CCD","true"
401,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITHC 81459","2010",,"SALLE DE SOINS 2"," "," ",,"63","8","0.08","CCD","true"
403,"yes","retro alvéolaire","TROPHY","CS 2200","ICXV183","2020","2020","SALLE DE SOINS 1","DNPRX-LIL-2020-5475","10/09/2020","D590504","70","7","0,043","CCD","false"
403,"yes","retro alvéolaire","TROPHY","CS 2200","DDYO129","2015","2015","SALLE DE SOINS 2",,,,"70","7","0.121","CCD","true"
404,"yes","retro alvéolaire","TROPHY","Irix 70","XAOB0014",2000,"2000","SALLE DE SOINS 1","Dec-2010-59-481-0094-01","22/01/2010",,"70","8","0.12","ERLM","true"
404,"yes","retro alvéolaire","TROPHY","Irix 70","XCXA008",2009,2010,"SALLE DE SOINS 2","Dec-2010-59-481-0094-01","22/01/2010",,"70","8","0.1","ERLM","true"
405,"yes","retro alvéolaire","MY RAY","EXTEND","70665930","2016","2016","SALLE DE SOINS 1","Dec-2016-59-481-1145-01","30/09/2016",,"65","7","0.22","CCD","true"
405,"yes","retro alvéolaire","SATELEC","X Mind System","03199592","1992","2016","SALLE DE SOINS 2",,,,"70","8","0.37","CCD","true"
406,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","G13565","1991","1991","SALLE DE SOINS","113920/01/E1","20/12/2002",,"70","8","0.12","CCD","true"
408,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITHA61825","2007","2007","SALLE DE SOINS","Dec-2008-62-826-0237-01",,,"64","8","0,06","CCD","true"
410,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITHC90025","2012",2012,"SALLE DE SOINS",,,,"70","8","0.04","CCD","false"
411,"yes","retro alvéolaire","TROPHY","Irix 70","XANJ 0552","1999","1999","SALLE DE SOINS","CODEP-LIL-2020-051916","24/10/2020","D590553","70","8","0,10","CCD","true"
412,"yes","retro alvéolaire","CARESTREAM","CS 2200","GFXV022","2018","2018","SALLE DE SOINS","CODEP-LIL-2019-013225",,,"70","7","0,16","CCD","true"
412,"yes","retro alvéolaire","PLANMECA","Pro X","008492","2013","2013","SALLE DE SOINS","CODEP-LIL-2019-013225",,,"64","6","0,16","CCD","true"
413,"yes","retro alvéolaire","SATELEC","X Mind","XUO6895C","2019","2019","SALLE DE SOINS 1","CODEP-LIL-2021-045274","30/09/2021","D590247","70","6","0,16","ERLM","true"
413,"yes","retro alvéolaire","SATELEC","X Mind","XUO6758C","2019","2019","SALLE DE SOINS 2","CODEP-LIL-2021-045274","30/09/2021","D590247","70","6","0,16","ERLM","true"
413,"yes","retro alvéolaire","SATELEC","X Mind","XUO6635C","2018","2018","SALLE DE SOINS 3","CODEP-LIL-2021-045274","30/09/2021","D590247","70","6","0,16","ERLM","true"
413,"yes","retro alvéolaire","SATELEC","X Mind","XD54699S","2021","2021","SALLE DE CHIRURGIE","CODEP-LIL-2021-045274","30/09/2021","D590247","70","8","0,16","ERLM","false"
414,"yes","retro alvéolaire","TROPHY","CS 2200","BFYO 044","2013","2013","SALLE DE SOINS 1","CODEP-LIL-2021-002966","14/01/2021","D620331","70","7","0,10","CCD","true"
414,"yes","retro alvéolaire","TROPHY","KODAK 2200","WFYA 636","2008","2008","SALLE DE SOINS 2","CODEP-LIL-2021-002966","14/01/2021","D620331","60","4","0,25","CCD","true"
414,"yes","retro alvéolaire","TROPHY","CS 2200","DIYO 368","2013","2013","SALLE DE SOINS 3","CODEP-LIL-2021-002966","14/01/2021","D620331","70","7","0,07","CCD","true"
414,"yes","retro alvéolaire","TROPHY","KODAK 2200","WJYA 639","2008","2008","SALLE DE SOINS 4","CODEP-LIL-2021-002966","14/01/2021","D620331","70","4","0,08","CCD","true"
415,"yes","retro alvéolaire","TROPHY","KODAK 2200","ZLYC 043","2011","2011","SALLE DE SOINS","CODEP-LIL-2021-054294","18/11/2021","D620320","70","7","0,08","CCD","false"
415,"yes","retro alvéolaire","CARESTREAM","CS 2200","JFXV 199",2021,"2021","SALLE DE SOINS 2","CODEP-LIL-2021-054294","18/11/2021","D620320","70","7","0.063","CCD","false"
416,"yes","retro alvéolaire","CARESTREAM","CS 2200","FBYX 094","2017","2017","SALLE DE SOINS 1","CODEP-LIL-2017-045063","06/11/2017","D620035","60","7","0,270","CCD","true"
416,"yes","retro alvéolaire","CARESTREAM","CS 2200","FBYX 069","2017","2017","SALLE DE SOINS 2","CODEP-LIL-2017-045063","06/11/2017","D620035","60","7","0,68","ERLM","true"
417,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","610387","1991",,"SALLE DE SOINS","CODEP-LIL-2020-059401","05/12/2020","D620328","70","8","0,10","CCD","true"
418,"yes","retro alvéolaire","TROPHY","KODAK 2200","WIYA 396","2008",,"SALLE DE SOINS 1","CODEP-LIL-2020-037363","18/07/2020","D620260","70","4","0.11","CCD","true"
418,"yes","retro alvéolaire","TROPHY","KODAK 2200","WKY 239","2008",,"SALLE DE SOINS 2","CODEP-LIL-2020-037363","18/07/2020","D620260","70","4","0.064","CCD","true"
421,"yes","retro alvéolaire","CARESTREAM","CS 2200","EAYO 197","2016","2016","SALLE DE SOINS 2","CODEP-LIL-2019-041690","01/10/2019","D620047","70","7","0,155","ERLM","true"
421,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","K204401817","2018","2018","SALLE DE SOINS 3","CODEP-LIL-2019-041690","01/10/2019","D620047","60","7","0,17","ERLM","true"
421,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","K204401235","2018","2018","SALLE DE SOINS 4","CODEP-LIL-2019-041690","01/10/2019","D620047","60","7","0,17","ERLM","true"
422,"yes","retro alvéolaire","TROPHY","CS 2200","CCYO 292","2014","2014","SALLE DE SOINS 1","CODEP-LIL-2021-012548","09/03/2021","D620339","70","7","0,10","CCD","true"
422,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","IXRA 13812","2000","2000","SALLE DE SOINS 2","CODEP-LIL-2021-012548","09/03/2021","D620339","70","8","0,06","CCD","true"
422,"yes","retro alvéolaire","SATELEC","X Mind","D 25497","2000","2000","SALLE DE SOINS 3","CODEP-LIL-2021-012548","09/03/2021","D620339","70","4","0,32","CCD","true"
422,"yes","retro alvéolaire","CEFLA","Stern 70","76073096","2006","2006","SALLE DE SOINS 4","CODEP-LIL-2021-012548","09/03/2021","D620339","70","8","0,21","CCD","true"
426,"yes","retro alvéolaire","TROPHY","KODAK 2200","VDYA 260","2007","2007","SALLE DE SOINS 1","CODEP-LIL-2019-0511428","08/12/2019","D620204","70","7","0,032","CCD","true"
426,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","950565","1996","1996","SALLE DE SOINS 2","CODEP-LIL-2019-0511428","08/12/2019","D620204","63","8","0,10","CCD","true"
427,"yes","retro alvéolaire","Carestream","CS 2200","IIXV197","2020","2020","SALLE DE SOINS","CODEP-LIL-2021-011239","02/03/2021","D590668","70","7","0.08","CCD","false"
427,"yes","retro alvéolaire","Carestream","CS 2200","CJYQ046","2015","2015","SALLE DE SOINS","CODEP-LIL-2021-011239","02/03/2021","D590668","70","7","0.063","CCD","false"
428,"yes","retro alvéolaire","CARESTREAM","CS 2200","IBXV 146",2020,,"SALLE DE SOINS 1","CODEP-LIL-2021-043589","20/09/2021","D590596","70","7","0,107","CCD","true"
428,"yes","retro alvéolaire","CARESTREAM","CS 2200","JFXV216",2021,2021,"SALLE DE SOINS 2","CODEP-LIL-2021-043589","20/09/2021","D590596","70","7","0.09","CCD","true"
430,"yes","retro alvéolaire","CARESTREAM","CS 2200","ICXV 340","2020","2020","SALLE DE SOINS","CODEP-LIL-2020-042851","31/08/2020","D590494","70","7","0,12","CCD","false"
433,"yes","retro alvéolaire","MY RAY","ORXDC EXTEND","70663506","2014",,"SALLE DE SOINS","CODEP-LIL-2020-036677","14/07/2020","D620255","63","6","0.140","ERLM","true"
434,"yes","retro alvéolaire","CARESTREAM","CS 2200","EDYO 070","2016",,"SALLE DE SOINS 1","CODEP-LIL-2019-012856","15/03/2019","D620151","70","7","0,074","CCD","true"
434,"yes","retro alvéolaire","CARESTREAM","CS 2200","ELYO 272","2016",,"SALLE DE SOINS 2","CODEP-LIL-2019-012856","15/03/2019","D620151","60","7","0.040","CCD","true"
434,"yes","retro alvéolaire","TROPHY","KODAK 2200","VIYA 039","2007",,"SALLE DE SOINS 3","CODEP-LIL-2019-012856","15/03/2019","D620151","70","7","0.05","CCD","true"
434,"yes","retro alvéolaire","TROPHY","CS 2200","CEYO 117","2014",,"SALLE DE SOINS 4","CODEP-LIL-2019-012856","15/03/2019","D620151","70","7","0.07","CCD","true"
435,"yes","retro alvéolaire","TROPHY","KODAK 2200","ABYK 025","2012",,"SALLE DE SOINS 1","CODEP-LIL-2019-044233","17/10/2019","D620195","70","7","0,068","CCD","true"
435,"yes","retro alvéolaire","TROPHY","KODAK 2000","UCXI 477","2006",,"SALLE DE SOINS 2",,,,"70","4","0,034","CCD","true"
436,"yes","retro alvéolaire","TROPHY","Elitys TR1","SAXB 254","2004","2004","SALLE DE SOINS 1","CODEP-LIL-2020-010117","04/02/2020","D620213","70","4","0,429","CCD","true"
436,"yes","retro alvéolaire","TROPHY","KODAK 2200","YKYE 081","2010","2010","SALLE DE SOINS 2","CODEP-LIL-2020-010117","04/02/2020","D620213","70","7","0,058","CCD","true"
436,"yes","retro alvéolaire","TROPHY","KODAK 2200","WKYA 187","2008","2008","SALLE DE SOINS 3","CODEP-LIL-2020-010117","04/02/2020","D620213","70","7","0,054","CCD","true"
437,"yes","retro alvéolaire","PLANMECA","IPX","007300","2014","2014","SALLE DE SOINS","LIL 2020 028573","19/05/2020","D620237","63","6","0,06","CCD","true"
437,"yes","retro alvéolaire","TROPHY","Elitys","csxb223","2004","2004","SALLE DE SOINS","codep lil 2020 028573","19/05/2020",,"70","4","0,2","CCD","true"
438,"yes","retro alvéolaire","VATECH","D0801B","056-0350","2015","2015","SALLE DE SOINS","CODEP-LIL-2021-005021","26/01/2021","D590641","60","7","0,18","CCD","true"
439,"yes","retro alvéolaire","CARESTREAM","CS 2200","HGXV 214","2019","2019","SALLE DE SOINS 1","CODEP-LIL-2019-044744","21/10/2019","D590293","70","7","0,057","CCD","true"
439,"yes","retro alvéolaire","TROPHY","CS 2200","DJYO 165","2015","2015","SALLE DE SOINS 2","CODEP-LIL-2019-044744","21/10/2019","D590293","70","7","0,17","CCD","true"
439,"yes","retro alvéolaire","MY RAY","RX DC","706J6138","2019","2019","SALLE DE SOINS 3","CODEP-LIL-2019-044744","21/10/2019","D590293","70","8","0,160","CCD","true"
440,"yes","retro alvéolaire","TROPHY","Elitys TR1","SGXB 345","2004","2004","SALLE DE SOINS 1","CODEP-LIL-2020-040007","05/08/2020","D590490","70","7","0,166","CCD","true"
440,"yes","retro alvéolaire","TROPHY","KODAK 2200","XAYA 122","2009","2009","SALLE DE SOINS 2","CODEP-LIL-2020-040007","05/08/2020","D590490","70","7","0,054","CCD","true"
442,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","17333","2013","2013","SALLE DE SOINS 1","CODEP-LIL-2021-006315","25/10/2020","D590555","70","7","0,04","CCD","true"
442,"yes","retro alvéolaire","TROPHY","CS 2200","ILXV 034","2020","2021","SALLE DE SOINS 2","CODEP-LIL-2021-006315","25/10/2020","D590555","70","7","0,12","CCD","true"
443,"yes","retro alvéolaire","CARESTREAM","CS 2200","DBYO 042","2015",,"SALLE DE SOINS 1","CODEP-LIL-2021-011362","02/03/2021","D590670","70","7","0.023","CCD","true"
443,"yes","retro alvéolaire","TROPHY","Elitys","RCXB 155","2003",,"SALLE DE SOINS 2","CODEP-LIL-2021-011362","02/03/2021","D590670","70","7","0.02","CCD","true"
444,"yes","retro alvéolaire","SIRONA","Heliodent DS","10942","2002","2002","SALLE DE SOINS 1","CODEP-LIL-2018-020662","02/05/2018","D590131","60","7","0,06","CCD","true"
444,"yes","retro alvéolaire","SIRONA","Heliodent DS","37921","2006","2006","SALLE DE SOINS 2","CODEP-LIL-2018-020662","02/05/2018","D590131","60","7","0,06","CCD","true"
446,"yes","retro alvéolaire","TROPHY","Irix 708","XAML0107","1998","1998","SALLE DE SOINS 1","CODEP-LIL-2017-043252","31/10/2013","590053","70","8","0,10","CCD","true"
446,"yes","retro alvéolaire","TROPHY","Irix 708","G 546013","1995","1995","SALLE DE SOINS 2","CODEP-LIL-2017-043252","31/10/2013","590053","70","8","0,10","CCD","true"
446,"yes","retro alvéolaire","TROPHY","Irix 708","G 751093","1998","1988","SALLE DE SOINS 3","CODEP-LIL-2017-043252","31/10/2013","590053","70","8","0,10","CCD","true"
449,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH 030052","2002",,"SALLE DE SOINS 1","CODEP-LIL-2021-011158","01/03/2021","D5900130","63","8","0.16","CCD","true"
449,"yes","retro alvéolaire","PLANMECA ","Prostyle Intra","ITH 10049","1999",,"SALLE DE SOINS 2","CODEP-LIL-2021-011158","01/03/2021","D5900130","63","8","0.16","CCD","true"
